timestamp,coverage,synthetic_coverage,observed_coverage,done,explored_voxels,free_voxels,occupied_voxels,unknown_voxels,ground_total_cells,ground_occupied_footprint_cells,ground_footprint_occupancy_ratio,target_ground_footprint_occupancy_ratio,failed_goals,stuck_events,backtrack_events,frontier_goals,goal_source,frontier_cluster_id,branch_point_count,dead_end_count,backtrack_count,returned_to_branch_count,current_region,start_pose_x,start_pose_y,start_pose_z,start_pose_yaw,distance_from_start,max_no_progress_duration,robot_x,robot_y,robot_z,goal_x,goal_y,goal_z,path_length,goal_changed,pose_changed,newly_observed_voxels,observed_voxels,frontier_count,sensor_cloud_points,mapping_source
1780144320.849,0.626298,0.626298,0.626298,False,5792,5448,344,3456,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.518,0.000,-26.451,-50.978,1.822,-23.817,-54.018,2.000,4.329,False,True,0,5792,1563,117,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144321.098,0.626514,0.626514,0.626514,False,5794,5450,344,3454,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.518,0.000,-26.058,-51.432,1.867,-23.817,-54.018,2.000,4.329,False,True,0,5794,1563,106,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144321.349,0.627487,0.627487,0.627487,False,5803,5459,344,3445,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.080,0.000,-25.567,-51.998,1.911,-23.817,-54.018,2.000,2.975,False,True,3,5803,1560,107,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144321.599,0.628785,0.628785,0.628785,False,5815,5471,344,3433,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.080,0.000,-25.174,-52.452,1.951,-23.817,-54.018,2.000,2.975,False,True,3,5815,1561,111,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144321.849,0.629974,0.629974,0.629974,False,5826,5482,344,3422,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.866,0.000,-24.683,-53.019,1.978,-23.817,-54.018,2.000,1.623,False,True,2,5826,1554,110,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144322.099,0.631163,0.631163,0.631163,False,5837,5492,345,3411,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.866,0.000,-24.290,-53.472,2.000,-23.817,-54.018,2.000,1.623,False,True,0,5837,1556,113,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144322.348,0.634191,0.634191,0.634191,False,5865,5514,351,3383,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.807,0.000,-24.064,-53.534,1.920,-19.817,-38.018,2.000,20.024,True,True,1,5865,1546,102,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144322.598,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.807,0.000,-24.237,-52.840,1.720,-19.817,-38.018,2.000,20.024,False,True,0,5871,1540,117,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144322.849,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.553,0.000,-24.189,-52.268,1.658,-19.817,-38.018,2.000,15.209,False,True,0,5871,1540,113,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144323.099,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.553,0.000,-24.013,-51.694,1.676,-19.817,-38.018,2.000,15.209,False,True,0,5871,1540,103,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144323.349,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.391,0.000,-23.836,-51.119,1.694,-19.817,-38.018,2.000,14.009,False,True,0,5871,1540,107,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144323.599,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.391,0.000,-23.661,-50.547,1.712,-19.817,-38.018,2.000,14.009,False,True,0,5871,1540,103,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144323.849,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,4.110,0.000,-23.441,-49.830,1.730,-19.817,-38.018,2.000,12.658,False,True,0,5871,1540,103,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144324.099,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,4.110,0.000,-23.265,-49.256,1.748,-19.817,-38.018,2.000,12.658,False,True,0,5871,1540,110,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144324.349,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,entry_start_region,-23.817,-46.018,1.600,0.000,2.894,0.000,-23.045,-48.539,1.765,-19.817,-38.018,2.000,11.308,False,True,0,5871,1540,129,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144324.599,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,entry_start_region,-23.817,-46.018,1.600,0.000,2.894,0.000,-22.869,-47.966,1.782,-19.817,-38.018,2.000,11.308,False,True,0,5871,1540,145,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144324.849,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,entry_start_region,-23.817,-46.018,1.600,0.000,1.966,0.000,-22.693,-47.392,1.798,-19.817,-38.018,2.000,10.108,False,True,0,5871,1540,135,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144325.099,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,entry_start_region,-23.817,-46.018,1.600,0.000,1.966,0.000,-22.517,-46.819,1.815,-19.817,-38.018,2.000,10.108,False,True,0,5871,1540,132,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144325.349,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,entry_start_region,-23.817,-46.018,1.600,0.000,1.495,0.000,-22.297,-46.102,1.832,-19.817,-38.018,2.000,8.758,False,True,0,5871,1540,127,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144325.599,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,entry_start_region,-23.817,-46.018,1.600,0.000,1.495,0.000,-22.121,-45.528,1.849,-19.817,-38.018,2.000,8.758,False,True,0,5871,1540,126,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144325.849,0.634840,0.634840,0.634840,False,5871,5516,355,3377,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,entry_start_region,-23.817,-46.018,1.600,0.000,2.061,0.000,-21.901,-44.811,1.866,-19.817,-38.018,2.000,7.407,False,True,0,5871,1540,129,simulated_local_sensor_fallback_garage_v1_mesh_bbox
